"VAR","Variable","UNIT","Measure","COU","Country","YEA","Year","Value","Flag Codes","Flags"
"EVIEFE00","Females at birth","EVIFHOEV","Difference female-male (years)","GRC","Greece","2015","2015",5.2,,
"EVIEFE00","Females at birth","EVIFHOEV","Difference female-male (years)","GRC","Greece","2016","2016",5.1,,
"EVIEFE00","Females at birth","EVIFHOEV","Difference female-male (years)","GRC","Greece","2017","2017",5.1,,
"EVIEFE40","Females at age 40","EVIFHOEV","Difference female-male (years)","GRC","Greece","2000","2000",4.5,,
"EVIEFE40","Females at age 40","EVIFHOEV","Difference female-male (years)","GRC","Greece","2001","2001",4.6,,
"EVIEFE40","Females at age 40","EVIFHOEV","Difference female-male (years)","GRC","Greece","2002","2002",4.7,,
"EVIEFE40","Females at age 40","EVIFHOEV","Difference female-male (years)","GRC","Greece","2003","2003",4.6,,
"EVIEFE40","Females at age 40","EVIFHOEV","Difference female-male (years)","GRC","Greece","2004","2004",4.8,,
"EVIEFE40","Females at age 40","EVIFHOEV","Difference female-male (years)","GRC","Greece","2005","2005",4.9,,
"EVIEFE40","Females at age 40","EVIFHOEV","Difference female-male (years)","GRC","Greece","2006","2006",4.8,,
"EVIEFE40","Females at age 40","EVIFHOEV","Difference female-male (years)","GRC","Greece","2007","2007",4.7,,
"EVIEFE40","Females at age 40","EVIFHOEV","Difference female-male (years)","GRC","Greece","2008","2008",4.7,,
"EVIEFE40","Females at age 40","EVIFHOEV","Difference female-male (years)","GRC","Greece","2009","2009",5,,
"EVIEFE40","Females at age 40","EVIFHOEV","Difference female-male (years)","GRC","Greece","2010","2010",4.6,,
"EVIEFE40","Females at age 40","EVIFHOEV","Difference female-male (years)","GRC","Greece","2011","2011",4.9,,
"EVIEFE40","Females at age 40","EVIFHOEV","Difference female-male (years)","GRC","Greece","2012","2012",4.7,,
"EVIEFE40","Females at age 40","EVIFHOEV","Difference female-male (years)","GRC","Greece","2013","2013",4.8,,
"EVIEFE40","Females at age 40","EVIFHOEV","Difference female-male (years)","GRC","Greece","2014","2014",4.8,,
"EVIEFE40","Females at age 40","EVIFHOEV","Difference female-male (years)","GRC","Greece","2015","2015",4.7,,
"EVIEFE40","Females at age 40","EVIFHOEV","Difference female-male (years)","GRC","Greece","2016","2016",4.5,,
"EVIEFE40","Females at age 40","EVIFHOEV","Difference female-male (years)","GRC","Greece","2017","2017",4.5,,
"EVIEFE60","Females at age 60","EVIFHOEV","Difference female-male (years)","GRC","Greece","2000","2000",3.1,,
"EVIEFE60","Females at age 60","EVIFHOEV","Difference female-male (years)","GRC","Greece","2001","2001",3.2,,
"EVIEFE60","Females at age 60","EVIFHOEV","Difference female-male (years)","GRC","Greece","2002","2002",3.5,,
"EVIEFE60","Females at age 60","EVIFHOEV","Difference female-male (years)","GRC","Greece","2003","2003",3.3,,
"EVIEFE60","Females at age 60","EVIFHOEV","Difference female-male (years)","GRC","Greece","2004","2004",3.5,,
"EVIEFE60","Females at age 60","EVIFHOEV","Difference female-male (years)","GRC","Greece","2005","2005",3.5,,
"EVIEFE60","Females at age 60","EVIFHOEV","Difference female-male (years)","GRC","Greece","2006","2006",3.4,,
"EVIEFE60","Females at age 60","EVIFHOEV","Difference female-male (years)","GRC","Greece","2007","2007",3.3,,
"EVIEFE60","Females at age 60","EVIFHOEV","Difference female-male (years)","GRC","Greece","2008","2008",3.4,,
"EVIEFE60","Females at age 60","EVIFHOEV","Difference female-male (years)","GRC","Greece","2009","2009",3.6,,
"EVIEFE60","Females at age 60","EVIFHOEV","Difference female-male (years)","GRC","Greece","2010","2010",3.3,,
"EVIEFE60","Females at age 60","EVIFHOEV","Difference female-male (years)","GRC","Greece","2011","2011",3.5,,
"EVIEFE60","Females at age 60","EVIFHOEV","Difference female-male (years)","GRC","Greece","2012","2012",3.5,,
"EVIEFE60","Females at age 60","EVIFHOEV","Difference female-male (years)","GRC","Greece","2013","2013",3.5,,
"EVIEFE60","Females at age 60","EVIFHOEV","Difference female-male (years)","GRC","Greece","2014","2014",3.5,,
"EVIEFE60","Females at age 60","EVIFHOEV","Difference female-male (years)","GRC","Greece","2015","2015",3.4,,
"EVIEFE60","Females at age 60","EVIFHOEV","Difference female-male (years)","GRC","Greece","2016","2016",3.4,,
"EVIEFE60","Females at age 60","EVIFHOEV","Difference female-male (years)","GRC","Greece","2017","2017",3.4,,
"EVIEFE65","Females at age 65","EVIFHOEV","Difference female-male (years)","GRC","Greece","2000","2000",2.5,,
"EVIEFE65","Females at age 65","EVIFHOEV","Difference female-male (years)","GRC","Greece","2001","2001",2.5,,
"EVIEFE65","Females at age 65","EVIFHOEV","Difference female-male (years)","GRC","Greece","2002","2002",2.9,,
"EVIEFE65","Females at age 65","EVIFHOEV","Difference female-male (years)","GRC","Greece","2003","2003",2.7,,
"EVIEFE65","Females at age 65","EVIFHOEV","Difference female-male (years)","GRC","Greece","2004","2004",2.8,,
"EVIEFE65","Females at age 65","EVIFHOEV","Difference female-male (years)","GRC","Greece","2005","2005",3,,
"EVIEFE65","Females at age 65","EVIFHOEV","Difference female-male (years)","GRC","Greece","2006","2006",2.9,,
"EVIEFE65","Females at age 65","EVIFHOEV","Difference female-male (years)","GRC","Greece","2007","2007",2.8,,
"EVIEFE65","Females at age 65","EVIFHOEV","Difference female-male (years)","GRC","Greece","2008","2008",2.8,,
"EVIEFE65","Females at age 65","EVIFHOEV","Difference female-male (years)","GRC","Greece","2009","2009",2.9,,
"EVIEFE65","Females at age 65","EVIFHOEV","Difference female-male (years)","GRC","Greece","2010","2010",2.8,,
"EVIEFE65","Females at age 65","EVIFHOEV","Difference female-male (years)","GRC","Greece","2011","2011",3,,
"EVIEFE65","Females at age 65","EVIFHOEV","Difference female-male (years)","GRC","Greece","2012","2012",2.8,,
"EVIEFE65","Females at age 65","EVIFHOEV","Difference female-male (years)","GRC","Greece","2013","2013",2.9,,
"EVIEFE65","Females at age 65","EVIFHOEV","Difference female-male (years)","GRC","Greece","2014","2014",2.9,,
"EVIEFE65","Females at age 65","EVIFHOEV","Difference female-male (years)","GRC","Greece","2015","2015",2.8,,
"EVIEFE65","Females at age 65","EVIFHOEV","Difference female-male (years)","GRC","Greece","2016","2016",2.8,,
"EVIEFE65","Females at age 65","EVIFHOEV","Difference female-male (years)","GRC","Greece","2017","2017",2.8,,
"EVIEFE80","Females at age 80","EVIFHOEV","Difference female-male (years)","GRC","Greece","2000","2000",0.9,,
"EVIEFE80","Females at age 80","EVIFHOEV","Difference female-male (years)","GRC","Greece","2001","2001",1.2,,
"EVIEFE80","Females at age 80","EVIFHOEV","Difference female-male (years)","GRC","Greece","2002","2002",1.4,,
"EVIEFE80","Females at age 80","EVIFHOEV","Difference female-male (years)","GRC","Greece","2003","2003",1.4,,
"EVIEFE80","Females at age 80","EVIFHOEV","Difference female-male (years)","GRC","Greece","2004","2004",1.1,,
"EVIEFE80","Females at age 80","EVIFHOEV","Difference female-male (years)","GRC","Greece","2005","2005",1.2,,
"EVIEFE80","Females at age 80","EVIFHOEV","Difference female-male (years)","GRC","Greece","2006","2006",0.9,,
"EVIEFE80","Females at age 80","EVIFHOEV","Difference female-male (years)","GRC","Greece","2007","2007",0.5,,
"EVIEFE80","Females at age 80","EVIFHOEV","Difference female-male (years)","GRC","Greece","2008","2008",0.8,,
"EVIEFE80","Females at age 80","EVIFHOEV","Difference female-male (years)","GRC","Greece","2009","2009",0.9,,
"EVIEFE80","Females at age 80","EVIFHOEV","Difference female-male (years)","GRC","Greece","2010","2010",0.7,,
"EVIEFE80","Females at age 80","EVIFHOEV","Difference female-male (years)","GRC","Greece","2011","2011",1.3,,
"EVIEFE80","Females at age 80","EVIFHOEV","Difference female-male (years)","GRC","Greece","2012","2012",1.1,,
"EVIEFE80","Females at age 80","EVIFHOEV","Difference female-male (years)","GRC","Greece","2013","2013",1.7,,
"EVIEFE80","Females at age 80","EVIFHOEV","Difference female-male (years)","GRC","Greece","2014","2014",1.3,,
"EVIEFE80","Females at age 80","EVIFHOEV","Difference female-male (years)","GRC","Greece","2015","2015",1.1,,
"EVIEFE80","Females at age 80","EVIFHOEV","Difference female-male (years)","GRC","Greece","2016","2016",1.4,,
"EVIEFE80","Females at age 80","EVIFHOEV","Difference female-male (years)","GRC","Greece","2017","2017",1.1,,
"EVIEFE00","Females at birth","EVIFHOEV","Difference female-male (years)","HUN","Hungary","2000","2000",8.7,,
"EVIEFE00","Females at birth","EVIFHOEV","Difference female-male (years)","HUN","Hungary","2001","2001",8.5,,
"EVIEFE00","Females at birth","EVIFHOEV","Difference female-male (years)","HUN","Hungary","2002","2002",8.4,,
"EVIEFE00","Females at birth","EVIFHOEV","Difference female-male (years)","HUN","Hungary","2003","2003",8.3,,
"EVIEFE00","Females at birth","EVIFHOEV","Difference female-male (years)","HUN","Hungary","2004","2004",8.5,,
"EVIEFE00","Females at birth","EVIFHOEV","Difference female-male (years)","HUN","Hungary","2005","2005",8.5,,
"EVIEFE00","Females at birth","EVIFHOEV","Difference female-male (years)","HUN","Hungary","2006","2006",8.6,,
"EVIEFE00","Females at birth","EVIFHOEV","Difference female-male (years)","HUN","Hungary","2007","2007",8.4,,
"EVIEFE00","Females at birth","EVIFHOEV","Difference female-male (years)","HUN","Hungary","2008","2008",8.3,,
"EVIEFE00","Females at birth","EVIFHOEV","Difference female-male (years)","HUN","Hungary","2009","2009",8.1,,
"EVIEFE00","Females at birth","EVIFHOEV","Difference female-male (years)","HUN","Hungary","2010","2010",7.9,,
"EVIEFE00","Females at birth","EVIFHOEV","Difference female-male (years)","HUN","Hungary","2011","2011",7.5,,
"EVIEFE00","Females at birth","EVIFHOEV","Difference female-male (years)","HUN","Hungary","2012","2012",7.1,"B","Break"
"EVIEFE00","Females at birth","EVIFHOEV","Difference female-male (years)","HUN","Hungary","2013","2013",6.9,,
"EVIEFE00","Females at birth","EVIFHOEV","Difference female-male (years)","HUN","Hungary","2014","2014",7.1,,
"EVIEFE00","Females at birth","EVIFHOEV","Difference female-male (years)","HUN","Hungary","2015","2015",6.7,,
"EVIEFE00","Females at birth","EVIFHOEV","Difference female-male (years)","HUN","Hungary","2016","2016",7.1,,
"EVIEFE00","Females at birth","EVIFHOEV","Difference female-male (years)","HUN","Hungary","2017","2017",6.8,,
"EVIEFE40","Females at age 40","EVIFHOEV","Difference female-male (years)","HUN","Hungary","2000","2000",7.8,,
"EVIEFE40","Females at age 40","EVIFHOEV","Difference female-male (years)","HUN","Hungary","2001","2001",7.6,,
"EVIEFE40","Females at age 40","EVIFHOEV","Difference female-male (years)","HUN","Hungary","2002","2002",7.7,,
"EVIEFE40","Females at age 40","EVIFHOEV","Difference female-male (years)","HUN","Hungary","2003","2003",7.6,,
"EVIEFE40","Females at age 40","EVIFHOEV","Difference female-male (years)","HUN","Hungary","2004","2004",7.6,,
"EVIEFE40","Females at age 40","EVIFHOEV","Difference female-male (years)","HUN","Hungary","2005","2005",7.8,,
"EVIEFE40","Females at age 40","EVIFHOEV","Difference female-male (years)","HUN","Hungary","2006","2006",7.8,,
"EVIEFE40","Females at age 40","EVIFHOEV","Difference female-male (years)","HUN","Hungary","2007","2007",7.7,,
"EVIEFE40","Females at age 40","EVIFHOEV","Difference female-male (years)","HUN","Hungary","2008","2008",7.6,,
"EVIEFE40","Females at age 40","EVIFHOEV","Difference female-male (years)","HUN","Hungary","2009","2009",7.7,,
"EVIEFE40","Females at age 40","EVIFHOEV","Difference female-male (years)","HUN","Hungary","2010","2010",7.4,,
"EVIEFE40","Females at age 40","EVIFHOEV","Difference female-male (years)","HUN","Hungary","2011","2011",7.1,,
"EVIEFE40","Females at age 40","EVIFHOEV","Difference female-male (years)","HUN","Hungary","2012","2012",6.7,"B","Break"
"EVIEFE40","Females at age 40","EVIFHOEV","Difference female-male (years)","HUN","Hungary","2013","2013",6.4,,
"EVIEFE40","Females at age 40","EVIFHOEV","Difference female-male (years)","HUN","Hungary","2014","2014",6.5,,
"EVIEFE40","Females at age 40","EVIFHOEV","Difference female-male (years)","HUN","Hungary","2015","2015",6.1,,
"EVIEFE40","Females at age 40","EVIFHOEV","Difference female-male (years)","HUN","Hungary","2016","2016",6.6,,
"EVIEFE40","Females at age 40","EVIFHOEV","Difference female-male (years)","HUN","Hungary","2017","2017",6.4,,
"EVIEFE60","Females at age 60","EVIFHOEV","Difference female-male (years)","HUN","Hungary","2000","2000",4.8,,
"EVIEFE60","Females at age 60","EVIFHOEV","Difference female-male (years)","HUN","Hungary","2001","2001",4.8,,
"EVIEFE60","Females at age 60","EVIFHOEV","Difference female-male (years)","HUN","Hungary","2002","2002",4.9,,
"EVIEFE60","Females at age 60","EVIFHOEV","Difference female-male (years)","HUN","Hungary","2003","2003",4.9,,
"EVIEFE60","Females at age 60","EVIFHOEV","Difference female-male (years)","HUN","Hungary","2004","2004",4.9,,
"EVIEFE60","Females at age 60","EVIFHOEV","Difference female-male (years)","HUN","Hungary","2005","2005",4.9,,
"EVIEFE60","Females at age 60","EVIFHOEV","Difference female-male (years)","HUN","Hungary","2006","2006",5.1,,
"EVIEFE60","Females at age 60","EVIFHOEV","Difference female-male (years)","HUN","Hungary","2007","2007",5.1,,
"EVIEFE60","Females at age 60","EVIFHOEV","Difference female-male (years)","HUN","Hungary","2008","2008",5.2,,
"EVIEFE60","Females at age 60","EVIFHOEV","Difference female-male (years)","HUN","Hungary","2009","2009",5.2,,
"EVIEFE60","Females at age 60","EVIFHOEV","Difference female-male (years)","HUN","Hungary","2010","2010",5.1,,
"EVIEFE60","Females at age 60","EVIFHOEV","Difference female-male (years)","HUN","Hungary","2011","2011",5,,
"EVIEFE60","Females at age 60","EVIFHOEV","Difference female-male (years)","HUN","Hungary","2012","2012",4.8,"B","Break"
"EVIEFE60","Females at age 60","EVIFHOEV","Difference female-male (years)","HUN","Hungary","2013","2013",4.7,,
"EVIEFE60","Females at age 60","EVIFHOEV","Difference female-male (years)","HUN","Hungary","2014","2014",4.9,,
"EVIEFE60","Females at age 60","EVIFHOEV","Difference female-male (years)","HUN","Hungary","2015","2015",4.6,,
"EVIEFE60","Females at age 60","EVIFHOEV","Difference female-male (years)","HUN","Hungary","2016","2016",4.9,,
"EVIEFE60","Females at age 60","EVIFHOEV","Difference female-male (years)","HUN","Hungary","2017","2017",4.8,,
"EVIEFE65","Females at age 65","EVIFHOEV","Difference female-male (years)","HUN","Hungary","2000","2000",3.7,,
"EVIEFE65","Females at age 65","EVIFHOEV","Difference female-male (years)","HUN","Hungary","2001","2001",3.8,,
"EVIEFE65","Females at age 65","EVIFHOEV","Difference female-male (years)","HUN","Hungary","2002","2002",3.8,,
"EVIEFE65","Females at age 65","EVIFHOEV","Difference female-male (years)","HUN","Hungary","2003","2003",3.9,,
"EVIEFE65","Females at age 65","EVIFHOEV","Difference female-male (years)","HUN","Hungary","2004","2004",3.9,,
"EVIEFE65","Females at age 65","EVIFHOEV","Difference female-male (years)","HUN","Hungary","2005","2005",3.9,,
"EVIEFE65","Females at age 65","EVIFHOEV","Difference female-male (years)","HUN","Hungary","2006","2006",4.1,,
"EVIEFE65","Females at age 65","EVIFHOEV","Difference female-male (years)","HUN","Hungary","2007","2007",4.1,,
"EVIEFE65","Females at age 65","EVIFHOEV","Difference female-male (years)","HUN","Hungary","2008","2008",4.2,,
"EVIEFE65","Females at age 65","EVIFHOEV","Difference female-male (years)","HUN","Hungary","2009","2009",4.2,,
"EVIEFE65","Females at age 65","EVIFHOEV","Difference female-male (years)","HUN","Hungary","2010","2010",4.1,,
"EVIEFE65","Females at age 65","EVIFHOEV","Difference female-male (years)","HUN","Hungary","2011","2011",4,,
"EVIEFE65","Females at age 65","EVIFHOEV","Difference female-male (years)","HUN","Hungary","2012","2012",3.8,"B","Break"
"EVIEFE65","Females at age 65","EVIFHOEV","Difference female-male (years)","HUN","Hungary","2013","2013",3.9,,
"EVIEFE65","Females at age 65","EVIFHOEV","Difference female-male (years)","HUN","Hungary","2014","2014",4,,
"EVIEFE65","Females at age 65","EVIFHOEV","Difference female-male (years)","HUN","Hungary","2015","2015",3.7,,
"EVIEFE65","Females at age 65","EVIFHOEV","Difference female-male (years)","HUN","Hungary","2016","2016",4.1,,
"EVIEFE65","Females at age 65","EVIFHOEV","Difference female-male (years)","HUN","Hungary","2017","2017",3.9,,
